a_o,mes,departamento,ciudad,paisoeeresidencia,cant_extranjeros_no_residentes,codigo_pais_alpha3,codigo_pais_numerico
2025,Ene,Bolivar,Achí,Australia,1,AUS,036
2025,Ene,Bolivar,Cartagena,Australia,347,AUS,036
2025,Ene,Boyaca,Sogamoso,Australia,1,AUS,036
2025,Ene,Boyaca,Tunja,Australia,1,AUS,036
2025,Ene,Boyaca,Villa de Leyva,Australia,1,AUS,036
2025,Ene,Caldas,Anserma,Australia,1,AUS,036
2025,Ene,Caldas,Chinchiná,Australia,1,AUS,036
2025,Ene,Caldas,Manizales,Australia,6,AUS,036
2025,Ene,Cauca,Popayán,Australia,3,AUS,036
2025,Ene,Cauca,Santander de Quilichao,Australia,1,AUS,036
2025,Ene,Choco,Acandí,Australia,16,AUS,036
2025,Ene,Cordoba,Montelíbano,Australia,1,AUS,036
2025,Ene,Cundinamarca,Chía,Australia,2,AUS,036
2025,Ene,Cundinamarca,Mosquera,Australia,1,AUS,036
2025,Ene,Cundinamarca,Tocancipá,Australia,2,AUS,036
2025,Ene,Cundinamarca,Zipaquirá,Australia,1,AUS,036
2025,Ene,La Guajira,Dibulla,Australia,1,AUS,036
2025,Ene,La Guajira,Riohacha,Australia,4,AUS,036
2025,Ene,Magdalena,Algarrobo,Australia,1,AUS,036
2025,Ene,Magdalena,Santa Marta,Australia,48,AUS,036
2025,Ene,Meta,Villavicencio,Australia,2,AUS,036
2025,Ene,Nariño,Ipiales,Australia,1,AUS,036
2025,Ene,Nariño,Pasto,Australia,1,AUS,036
2025,Ene,Norte de Santander,Cúcuta,Australia,3,AUS,036
2025,Ene,Putumayo,Villagarzón,Australia,1,AUS,036
2025,Ene,Quindio,Armenia,Australia,14,AUS,036
2025,Ene,Quindio,Salento,Australia,6,AUS,036
2025,Ene,Risaralda,Pereira,Australia,12,AUS,036
2025,Ene,San Andres y Providencia,San Andrés,Australia,8,AUS,036
2025,Ene,Santander,Barbosa,Australia,3,AUS,036
2025,Ene,Santander,Bucaramanga,Australia,9,AUS,036
2025,Ene,Santander,Floridablanca,Australia,1,AUS,036
2025,Ene,Santander,Piedecuesta,Australia,1,AUS,036
2025,Ene,Santander,Socorro,Australia,1,AUS,036
2025,Ene,Tolima,Ibagué,Australia,1,AUS,036
2025,Ene,Valle del Cauca,Cali,Australia,59,AUS,036
2025,Ene,Valle del Cauca,El Cerrito,Australia,2,AUS,036
2025,Ene,Valle del Cauca,Jamundí,Australia,2,AUS,036
2025,Ene,Valle del Cauca,Palmira,Australia,2,AUS,036
2025,Ene,Valle del Cauca,Roldanillo,Australia,2,AUS,036
2025,Ene,Valle del Cauca,Yotoco,Australia,1,AUS,036
2025,Ene,Antioquia,Abejorral,Austria,2,AUT,040
2025,Ene,Antioquia,Cisneros,Austria,2,AUT,040
2025,Ene,Antioquia,Dabeiba,Austria,1,AUT,040
2025,Ene,Antioquia,Envigado,Austria,1,AUT,040
2025,Ene,Antioquia,Jardín,Austria,1,AUT,040
2025,Ene,Antioquia,Medellín,Austria,126,AUT,040
2025,Ene,Antioquia,Rionegro,Austria,4,AUT,040
2025,Ene,Antioquia,San Carlos,Austria,1,AUT,040
2025,Ene,Atlantico,Barranquilla,Austria,12,AUT,040
2025,Ene,Atlantico,Juan de Acosta,Austria,1,AUT,040
2025,Ene,Bogota D.C.,Bogotá D.C.,Austria,568,AUT,040
2025,Ene,Bolivar,Cartagena,Austria,120,AUT,040
2025,Ene,Boyaca,Sogamoso,Austria,2,AUT,040
2025,Ene,Caldas,Manizales,Austria,3,AUT,040
2025,Ene,Caqueta,Cartagena del Chairá,Austria,1,AUT,040
2025,Ene,Cauca,Inzá,Austria,1,AUT,040
2025,Ene,Choco,Acandí,Austria,5,AUT,040
2025,Ene,Choco,Bahía Solano,Austria,4,AUT,040
2025,Ene,Cundinamarca,Cucunubá,Austria,1,AUT,040
2025,Ene,Cundinamarca,Silvania,Austria,2,AUT,040
2025,Ene,Cundinamarca,Zipaquirá,Austria,1,AUT,040
2025,Ene,Huila,Villavieja,Austria,2,AUT,040
2025,Ene,La Guajira,Riohacha,Austria,2,AUT,040
2025,Ene,Magdalena,Santa Marta,Austria,33,AUT,040
2025,Ene,Meta,Villavicencio,Austria,2,AUT,040
2025,Ene,Nariño,Ipiales,Austria,4,AUT,040
2025,Ene,Norte de Santander,Cúcuta,Austria,1,AUT,040
2025,Ene,Putumayo,Mocoa,Austria,3,AUT,040
2025,Ene,Quindio,Armenia,Austria,2,AUT,040
2025,Ene,Quindio,Calarca,Austria,2,AUT,040
2025,Ene,Quindio,Salento,Austria,3,AUT,040
2025,Ene,Risaralda,Dosquebradas,Austria,1,AUT,040
2025,Ene,Risaralda,Pereira,Austria,6,AUT,040
2025,Ene,Risaralda,Santa Rosa de Cabal,Austria,1,AUT,040
2025,Ene,San Andres y Providencia,Providencia,Austria,1,AUT,040
2025,Ene,San Andres y Providencia,San Andrés,Austria,3,AUT,040
2025,Ene,Santander,Barbosa,Austria,1,AUT,040
2025,Ene,Santander,Barrancabermeja,Austria,1,AUT,040
2025,Ene,Santander,Bucaramanga,Austria,4,AUT,040
2025,Ene,Santander,Floridablanca,Austria,1,AUT,040
2025,Ene,Santander,Piedecuesta,Austria,2,AUT,040
2025,Ene,Tolima,Ibagué,Austria,2,AUT,040
2025,Ene,Valle del Cauca,Buenaventura,Austria,1,AUT,040
2025,Ene,Valle del Cauca,Cali,Austria,42,AUT,040
2025,Ene,Valle del Cauca,El Cerrito,Austria,11,AUT,040
2025,Ene,Valle del Cauca,Palmira,Austria,3,AUT,040
2025,Ene,Valle del Cauca,Roldanillo,Austria,14,AUT,040
2025,Ene,Valle del Cauca,Tuluá,Austria,2,AUT,040
2025,Ene,Valle del Cauca,Yumbo,Austria,1,AUT,040
2025,Ene,Antioquia,Medellín,Azerbaiyán,5,AZE,031
2025,Ene,Bogota D.C.,Bogotá D.C.,Azerbaiyán,35,AZE,031
2025,Ene,Bolivar,Cartagena,Azerbaiyán,16,AZE,031
2025,Ene,Boyaca,Tunja,Azerbaiyán,1,AZE,031
2025,Ene,Magdalena,Santa Marta,Azerbaiyán,5,AZE,031
2025,Ene,Antioquia,Envigado,Bahamas,5,BHS,044
2025,Ene,Antioquia,Medellín,Bahamas,22,BHS,044
2025,Ene,Atlantico,Barranquilla,Bahamas,5,BHS,044
2025,Ene,Bogota D.C.,Bogotá D.C.,Bahamas,18,BHS,044
2025,Ene,Bolivar,Cartagena,Bahamas,11,BHS,044
2025,Ene,Cundinamarca,Soacha,Bahamas,1,BHS,044
2025,Ene,Risaralda,Pereira,Bahamas,1,BHS,044
2025,Ene,San Andres y Providencia,San Andrés,Bahamas,1,BHS,044
2025,Ene,Santander,Bucaramanga,Bahamas,1,BHS,044
2025,Ene,Valle del Cauca,Cali,Bahamas,36,BHS,044
2025,Ene,Bogota D.C.,Bogotá D.C.,Bahréin,1,BHR,048
2025,Ene,Antioquia,Medellín,Bangladesh,2,BGD,050
2025,Ene,Bogota D.C.,Bogotá D.C.,Bangladesh,4,BGD,050
2025,Ene,Bolivar,Cartagena,Bangladesh,7,BGD,050
2025,Ene,Magdalena,Santa Marta,Bangladesh,1,BGD,050
2025,Ene,Valle del Cauca,Buenaventura,Bangladesh,42,BGD,050
2025,Ene,Antioquia,Envigado,Barbados,6,BRB,052
2025,Ene,Antioquia,Medellín,Barbados,20,BRB,052
2025,Ene,Atlantico,Barranquilla,Barbados,1,BRB,052
2025,Ene,Bogota D.C.,Bogotá D.C.,Barbados,8,BRB,052
2025,Ene,Bolivar,Cartagena,Barbados,10,BRB,052
2025,Ene,Norte de Santander,Cúcuta,Barbados,2,BRB,052
2025,Ene,Tolima,Ibagué,Barbados,2,BRB,052
2025,Ene,Valle del Cauca,Cali,Barbados,2,BRB,052
2025,Ene,Amazonas,Leticia,Bélgica,2,BEL,056
2025,Ene,Antioquia,Abejorral,Bélgica,2,BEL,056
2025,Ene,Antioquia,Apartadó,Bélgica,1,BEL,056
2025,Ene,Antioquia,Barbosa,Bélgica,1,BEL,056
2025,Ene,Antioquia,Bello,Bélgica,1,BEL,056
2025,Ene,Antioquia,Caucasia,Bélgica,1,BEL,056
2025,Ene,Antioquia,Guarne,Bélgica,1,BEL,056
2025,Ene,Antioquia,La Pintada,Bélgica,1,BEL,056
2025,Ene,Antioquia,Medellín,Bélgica,182,BEL,056
2025,Ene,Antioquia,Puerto Triunfo,Bélgica,1,BEL,056
2025,Ene,Antioquia,Retiro,Bélgica,1,BEL,056
2025,Ene,Antioquia,Rionegro,Bélgica,2,BEL,056
2025,Ene,Atlantico,Barranquilla,Bélgica,11,BEL,056
2025,Ene,Atlantico,Juan de Acosta,Bélgica,2,BEL,056
2025,Ene,Bogota D.C.,Bogotá D.C.,Bélgica,626,BEL,056
2025,Ene,Bolivar,Cartagena,Bélgica,149,BEL,056
2025,Ene,Boyaca,Boyacá,Bélgica,1,BEL,056
2025,Ene,Boyaca,Duitama,Bélgica,4,BEL,056
2025,Ene,Boyaca,Paipa,Bélgica,1,BEL,056
2025,Ene,Caldas,Chinchiná,Bélgica,1,BEL,056
2025,Ene,Caldas,Manizales,Bélgica,6,BEL,056
2025,Ene,Caqueta,Florencia,Bélgica,2,BEL,056
2025,Ene,Casanare,Yopal,Bélgica,2,BEL,056
2025,Ene,Cesar,Río de Oro,Bélgica,1,BEL,056
2025,Ene,Choco,Acandí,Bélgica,4,BEL,056
2025,Ene,Cordoba,Montería,Bélgica,1,BEL,056
2025,Ene,Cundinamarca,Cajicá,Bélgica,1,BEL,056
2025,Ene,Cundinamarca,Facatativá,Bélgica,1,BEL,056
2025,Ene,Huila,Guadalupe,Bélgica,1,BEL,056
2025,Ene,Huila,San Agustín,Bélgica,1,BEL,056
2025,Ene,La Guajira,Riohacha,Bélgica,1,BEL,056
2025,Ene,La Guajira,Uribia,Bélgica,2,BEL,056
2025,Ene,Magdalena,Santa Marta,Bélgica,19,BEL,056
2025,Ene,Meta,Acacías,Bélgica,2,BEL,056
2025,Ene,Meta,Granada,Bélgica,1,BEL,056
2025,Ene,Meta,Villavicencio,Bélgica,1,BEL,056
2025,Ene,Nariño,Ipiales,Bélgica,6,BEL,056
2025,Ene,Nariño,Pasto,Bélgica,3,BEL,056
2025,Ene,Norte de Santander,Cúcuta,Bélgica,4,BEL,056
2025,Ene,Putumayo,Mocoa,Bélgica,1,BEL,056
2025,Ene,Putumayo,Villagarzón,Bélgica,1,BEL,056
2025,Ene,Quindio,Armenia,Bélgica,3,BEL,056
2025,Ene,Quindio,Salento,Bélgica,12,BEL,056
2025,Ene,Risaralda,Pereira,Bélgica,10,BEL,056
2025,Ene,Risaralda,Santa Rosa de Cabal,Bélgica,1,BEL,056
2025,Ene,San Andres y Providencia,San Andrés,Bélgica,1,BEL,056
2025,Ene,Santander,Barrancabermeja,Bélgica,1,BEL,056
2025,Ene,Santander,Bucaramanga,Bélgica,9,BEL,056
2025,Ene,Santander,San Gil,Bélgica,1,BEL,056
2025,Ene,Sucre,Sincelejo,Bélgica,1,BEL,056
2025,Ene,Tolima,Honda,Bélgica,1,BEL,056
2025,Ene,Tolima,Ibagué,Bélgica,3,BEL,056
2025,Ene,Valle del Cauca,Alcalá,Bélgica,2,BEL,056
2025,Ene,Valle del Cauca,Buenaventura,Bélgica,1,BEL,056
2025,Ene,Valle del Cauca,Cali,Bélgica,37,BEL,056
2025,Ene,Valle del Cauca,El Cerrito,Bélgica,4,BEL,056
2025,Ene,Valle del Cauca,Jamundí,Bélgica,1,BEL,056
2025,Ene,Valle del Cauca,Palmira,Bélgica,2,BEL,056
2025,Ene,Valle del Cauca,Roldanillo,Bélgica,5,BEL,056
2025,Ene,Antioquia,El Santuario,Belice,1,BLZ,084
2025,Ene,Antioquia,Medellín,Belice,12,BLZ,084
2025,Ene,Bogota D.C.,Bogotá D.C.,Belice,44,BLZ,084
2025,Ene,Cordoba,Montería,Belice,1,BLZ,084
2025,Ene,La Guajira,Riohacha,Belice,1,BLZ,084
2025,Ene,Valle del Cauca,Cali,Belice,2,BLZ,084
2025,Ene,Bogota D.C.,Bogotá D.C.,Benín,1,BEN,204
2025,Ene,Valle del Cauca,Cali,Benín,2,BEN,204
2025,Ene,Antioquia,Medellín,Bermudas,6,BMU,060
2025,Ene,Bolivar,Cartagena,Bermudas,6,BMU,060
2025,Ene,Antioquia,Medellín,Bielorrusia,3,BLR,112
2025,Ene,Antioquia,Rionegro,Bielorrusia,1,BLR,112
2025,Ene,Atlantico,Barranquilla,Bielorrusia,1,BLR,112
2025,Ene,Bogota D.C.,Bogotá D.C.,Bielorrusia,21,BLR,112
2025,Ene,Bolivar,Cartagena,Bielorrusia,1,BLR,112
2025,Ene,Valle del Cauca,Alcalá,Bielorrusia,1,BLR,112
2025,Ene,Antioquia,Abejorral,Bolivia,2,BOL,068
2025,Ene,Antioquia,Arboletes,Bolivia,2,BOL,068
2025,Ene,Antioquia,Barbosa,Bolivia,1,BOL,068
2025,Ene,Antioquia,Caldas,Bolivia,1,BOL,068
2025,Ene,Antioquia,Caucasia,Bolivia,2,BOL,068
2025,Ene,Antioquia,El Santuario,Bolivia,2,BOL,068
2025,Ene,Antioquia,Itagui,Bolivia,1,BOL,068
2025,Ene,Antioquia,La Ceja,Bolivia,3,BOL,068
2025,Ene,Antioquia,Medellín,Bolivia,166,BOL,068
2025,Ene,Antioquia,Rionegro,Bolivia,2,BOL,068
2025,Ene,Atlantico,Barranquilla,Bolivia,18,BOL,068
2025,Ene,Bogota D.C.,Bogotá D.C.,Bolivia,1143,BOL,068
2025,Ene,Bolivar,Achí,Bolivia,2,BOL,068
2025,Ene,Bolivar,Altos del Rosario,Bolivia,1,BOL,068
2025,Ene,Bolivar,Cartagena,Bolivia,368,BOL,068
2025,Ene,Boyaca,Berbeo,Bolivia,1,BOL,068
2025,Ene,Boyaca,Garagoa,Bolivia,1,BOL,068
2025,Ene,Boyaca,Tunja,Bolivia,3,BOL,068
2025,Ene,Caldas,Anserma,Bolivia,1,BOL,068
2025,Ene,Caldas,La Dorada,Bolivia,7,BOL,068
2025,Ene,Caldas,Manizales,Bolivia,4,BOL,068
2025,Ene,Casanare,Yopal,Bolivia,3,BOL,068
2025,Ene,Cauca,Popayán,Bolivia,2,BOL,068
2025,Ene,Cesar,Aguachica,Bolivia,1,BOL,068
2025,Ene,Cesar,Valledupar,Bolivia,1,BOL,068
2025,Ene,Cordoba,Montería,Bolivia,1,BOL,068
2025,Ene,Cordoba,Sahagún,Bolivia,1,BOL,068
2025,Ene,Cundinamarca,Chía,Bolivia,4,BOL,068
2025,Ene,Cundinamarca,Facatativá,Bolivia,2,BOL,068
2025,Ene,Cundinamarca,Fusagasugá,Bolivia,1,BOL,068
2025,Ene,Cundinamarca,Madrid,Bolivia,1,BOL,068
2025,Ene,Cundinamarca,Suesca,Bolivia,1,BOL,068
2025,Ene,Cundinamarca,Tocancipá,Bolivia,3,BOL,068
2025,Ene,La Guajira,La Jagua del Pilar,Bolivia,1,BOL,068
2025,Ene,Magdalena,Algarrobo,Bolivia,1,BOL,068
2025,Ene,Magdalena,Cerro San Antonio,Bolivia,1,BOL,068
2025,Ene,Magdalena,Santa Marta,Bolivia,15,BOL,068
2025,Ene,Meta,Guamal,Bolivia,1,BOL,068
2025,Ene,Meta,Villavicencio,Bolivia,4,BOL,068
2025,Ene,Nariño,Ipiales,Bolivia,3,BOL,068
2025,Ene,Nariño,Pasto,Bolivia,16,BOL,068
2025,Ene,Nariño,San Andres de Tumaco,Bolivia,1,BOL,068
2025,Ene,Norte de Santander,Cúcuta,Bolivia,11,BOL,068
2025,Ene,Putumayo,Mocoa,Bolivia,1,BOL,068
2025,Ene,Putumayo,Valle del Guamuez,Bolivia,1,BOL,068
2025,Ene,Quindio,Armenia,Bolivia,3,BOL,068
2025,Ene,Quindio,La Tebaida,Bolivia,1,BOL,068
2025,Ene,Quindio,Salento,Bolivia,1,BOL,068
2025,Ene,Risaralda,Dosquebradas,Bolivia,1,BOL,068
2025,Ene,Risaralda,Pereira,Bolivia,8,BOL,068
2025,Ene,San Andres y Providencia,Providencia,Bolivia,4,BOL,068
2025,Ene,San Andres y Providencia,San Andrés,Bolivia,59,BOL,068
2025,Ene,Santander,Barbosa,Bolivia,6,BOL,068
2025,Ene,Santander,Barrancabermeja,Bolivia,1,BOL,068
2025,Ene,Santander,Bucaramanga,Bolivia,8,BOL,068
2025,Ene,Santander,Floridablanca,Bolivia,1,BOL,068
2025,Ene,Santander,Piedecuesta,Bolivia,2,BOL,068
2025,Ene,Santander,Sabana de Torres,Bolivia,1,BOL,068
2025,Ene,Tolima,Honda,Bolivia,1,BOL,068
2025,Ene,Tolima,Ibagué,Bolivia,1,BOL,068
2025,Ene,Valle del Cauca,Bugalagrande,Bolivia,2,BOL,068
2025,Ene,Valle del Cauca,Caicedonia,Bolivia,2,BOL,068
2025,Ene,Valle del Cauca,Cali,Bolivia,67,BOL,068
2025,Ene,Valle del Cauca,Jamundí,Bolivia,2,BOL,068
2025,Ene,Valle del Cauca,Tuluá,Bolivia,2,BOL,068
2025,Ene,Antioquia,Medellín,Bonaire-San Esustaquio y Saba,17,BES,535
2025,Ene,Atlantico,Barranquilla,Bonaire-San Esustaquio y Saba,5,BES,535
2025,Ene,Bogota D.C.,Bogotá D.C.,Bonaire-San Esustaquio y Saba,9,BES,535
2025,Ene,Bolivar,Cartagena,Bonaire-San Esustaquio y Saba,3,BES,535
2025,Ene,Norte de Santander,Cúcuta,Bonaire-San Esustaquio y Saba,1,BES,535
2025,Ene,Tolima,Ibagué,Bonaire-San Esustaquio y Saba,1,BES,535
2025,Ene,Valle del Cauca,Cali,Bonaire-San Esustaquio y Saba,4,BES,535
2025,Ene,Antioquia,Medellín,Bosnia,6,BIH,070
2025,Ene,Bogota D.C.,Bogotá D.C.,Bosnia,6,BIH,070
2025,Ene,Bolivar,Cartagena,Bosnia,3,BIH,070
2025,Ene,Choco,Acandí,Bosnia,1,BIH,070
2025,Ene,Meta,Villavicencio,Bosnia,1,BIH,070
2025,Ene,Bogota D.C.,Bogotá D.C.,Botsuana,1,BWA,072
2025,Ene,Amazonas,El Encanto,Brasil,1,BRA,076
2025,Ene,Amazonas,Leticia,Brasil,121,BRA,076
2025,Ene,Amazonas,Puerto Arica,Brasil,1,BRA,076
2025,Ene,Antioquia,Abejorral,Brasil,12,BRA,076
2025,Ene,Antioquia,Apartadó,Brasil,4,BRA,076
2025,Ene,Antioquia,Barbosa,Brasil,1,BRA,076
2025,Ene,Antioquia,Bello,Brasil,3,BRA,076
2025,Ene,Antioquia,Caucasia,Brasil,9,BRA,076
2025,Ene,Antioquia,Donmatías,Brasil,1,BRA,076
2025,Ene,Antioquia,Ebéjico,Brasil,1,BRA,076
2025,Ene,Antioquia,El Carmen de Viboral,Brasil,1,BRA,076
2025,Ene,Antioquia,Envigado,Brasil,6,BRA,076
2025,Ene,Antioquia,Guarne,Brasil,1,BRA,076
2025,Ene,Antioquia,Guatape,Brasil,3,BRA,076
2025,Ene,Antioquia,Itagui,Brasil,3,BRA,076
2025,Ene,Antioquia,Ituango,Brasil,2,BRA,076
2025,Ene,Antioquia,La Ceja,Brasil,1,BRA,076
2025,Ene,Antioquia,La Estrella,Brasil,1,BRA,076
2025,Ene,Antioquia,Marinilla,Brasil,3,BRA,076
2025,Ene,Antioquia,Medellín,Brasil,1141,BRA,076
2025,Ene,Antioquia,Montebello,Brasil,1,BRA,076
2025,Ene,Antioquia,Retiro,Brasil,4,BRA,076
2025,Ene,Antioquia,Rionegro,Brasil,19,BRA,076
2025,Ene,Antioquia,Sabanalarga,Brasil,1,BRA,076
2025,Ene,Antioquia,Sabaneta,Brasil,11,BRA,076
2025,Ene,Antioquia,San Andrés de Cuerquía,Brasil,1,BRA,076
2025,Ene,Antioquia,San Jerónimo,Brasil,1,BRA,076
2025,Ene,Antioquia,Titiribí,Brasil,3,BRA,076
2025,Ene,Antioquia,Toledo,Brasil,1,BRA,076
2025,Ene,Atlantico,Baranoa,Brasil,1,BRA,076
2025,Ene,Atlantico,Barranquilla,Brasil,112,BRA,076
2025,Ene,Atlantico,Juan de Acosta,Brasil,1,BRA,076
2025,Ene,Atlantico,Palmar de Varela,Brasil,1,BRA,076
2025,Ene,Atlantico,Puerto Colombia,Brasil,1,BRA,076
2025,Ene,Atlantico,Soledad,Brasil,1,BRA,076
2025,Ene,Bogota D.C.,Bogotá D.C.,Brasil,7127,BRA,076
2025,Ene,Bolivar,Achí,Brasil,14,BRA,076
2025,Ene,Bolivar,Cantagallo,Brasil,2,BRA,076
2025,Ene,Bolivar,Cartagena,Brasil,3906,BRA,076
2025,Ene,Boyaca,Oicatá,Brasil,1,BRA,076
2025,Ene,Boyaca,Sogamoso,Brasil,8,BRA,076
2025,Ene,Boyaca,Tunja,Brasil,4,BRA,076
2025,Ene,Boyaca,Villa de Leyva,Brasil,2,BRA,076
2025,Ene,Caldas,Manizales,Brasil,11,BRA,076
2025,Ene,Casanare,Monterrey,Brasil,2,BRA,076
2025,Ene,Casanare,Yopal,Brasil,6,BRA,076
2025,Ene,Cauca,Patía,Brasil,1,BRA,076
2025,Ene,Cauca,Popayán,Brasil,22,BRA,076
2025,Ene,Cauca,Santander de Quilichao,Brasil,1,BRA,076
2025,Ene,Cesar,Aguachica,Brasil,1,BRA,076
2025,Ene,Cesar,Valledupar,Brasil,6,BRA,076
2025,Ene,Choco,Acandí,Brasil,1,BRA,076
2025,Ene,Cordoba,Montelíbano,Brasil,1,BRA,076
2025,Ene,Cordoba,Montería,Brasil,22,BRA,076
2025,Ene,Cundinamarca,Agua de Dios,Brasil,2,BRA,076
2025,Ene,Cundinamarca,Anapoima,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Anolaima,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Cajicá,Brasil,15,BRA,076
2025,Ene,Cundinamarca,Chaguaní,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Chía,Brasil,35,BRA,076
2025,Ene,Cundinamarca,Chipaque,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Cota,Brasil,12,BRA,076
2025,Ene,Cundinamarca,Facatativá,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Fusagasugá,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Girardot,Brasil,3,BRA,076
2025,Ene,Cundinamarca,La Vega,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Madrid,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Mosquera,Brasil,5,BRA,076
2025,Ene,Cundinamarca,Pacho,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Pandi,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Ricaurte,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Sibaté,Brasil,2,BRA,076
2025,Ene,Cundinamarca,Soacha,Brasil,2,BRA,076
2025,Ene,Cundinamarca,Tabio,Brasil,3,BRA,076
2025,Ene,Cundinamarca,Tocancipá,Brasil,7,BRA,076
2025,Ene,Cundinamarca,Ubalá,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Villapinzón,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Zipacón,Brasil,1,BRA,076
2025,Ene,Cundinamarca,Zipaquirá,Brasil,6,BRA,076
2025,Ene,Guainia,Inírida,Brasil,3,BRA,076
2025,Ene,Guaviare,San José del Guaviare,Brasil,1,BRA,076
2025,Ene,Huila,Neiva,Brasil,13,BRA,076
2025,Ene,La Guajira,Maicao,Brasil,8,BRA,076
2025,Ene,La Guajira,Riohacha,Brasil,7,BRA,076
2025,Ene,Magdalena,Algarrobo,Brasil,3,BRA,076
2025,Ene,Magdalena,Santa Bárbara de Pinto,Brasil,1,BRA,076
2025,Ene,Magdalena,Santa Marta,Brasil,157,BRA,076
2025,Ene,Magdalena,Sitionuevo,Brasil,1,BRA,076
2025,Ene,Meta,Puerto Gaitán,Brasil,1,BRA,076
2025,Ene,Meta,Puerto López,Brasil,1,BRA,076
2025,Ene,Meta,Villavicencio,Brasil,19,BRA,076
2025,Ene,Nariño,Ipiales,Brasil,12,BRA,076
2025,Ene,Nariño,Pasto,Brasil,10,BRA,076
2025,Ene,Nariño,San Andres de Tumaco,Brasil,9,BRA,076
2025,Ene,Norte de Santander,Cúcuta,Brasil,49,BRA,076
2025,Ene,Norte de Santander,Cucutilla,Brasil,2,BRA,076
2025,Ene,Norte de Santander,La Esperanza,Brasil,1,BRA,076
2025,Ene,Norte de Santander,Los Patios,Brasil,1,BRA,076
2025,Ene,Norte de Santander,Villa del Rosario,Brasil,4,BRA,076
2025,Ene,Putumayo,Mocoa,Brasil,1,BRA,076
2025,Ene,Quindio,Armenia,Brasil,15,BRA,076
2025,Ene,Quindio,Salento,Brasil,1,BRA,076
2025,Ene,Risaralda,Apía,Brasil,1,BRA,076
2025,Ene,Risaralda,Dosquebradas,Brasil,6,BRA,076
2025,Ene,Risaralda,La Virginia,Brasil,1,BRA,076
2025,Ene,Risaralda,Pereira,Brasil,48,BRA,076
2025,Ene,Risaralda,Santa Rosa de Cabal,Brasil,2,BRA,076
2025,Ene,San Andres y Providencia,Providencia,Brasil,217,BRA,076
2025,Ene,San Andres y Providencia,San Andrés,Brasil,2506,BRA,076
2025,Ene,Santander,Aguada,Brasil,3,BRA,076
2025,Ene,Santander,Barbosa,Brasil,56,BRA,076
2025,Ene,Santander,Barrancabermeja,Brasil,6,BRA,076
2025,Ene,Santander,Bucaramanga,Brasil,40,BRA,076
2025,Ene,Santander,Málaga,Brasil,4,BRA,076
2025,Ene,Santander,Piedecuesta,Brasil,4,BRA,076
2025,Ene,Santander,San Andrés,Brasil,9,BRA,076
2025,Ene,Tolima,Alpujarra,Brasil,1,BRA,076
2025,Ene,Tolima,Herveo,Brasil,1,BRA,076
2025,Ene,Tolima,Honda,Brasil,10,BRA,076
2025,Ene,Tolima,Ibagué,Brasil,37,BRA,076
2025,Ene,Tolima,Lérida,Brasil,2,BRA,076
2025,Ene,Tolima,Melgar,Brasil,1,BRA,076
2025,Ene,Valle del Cauca,Alcalá,Brasil,4,BRA,076
2025,Ene,Valle del Cauca,Argelia,Brasil,2,BRA,076
2025,Ene,Valle del Cauca,Buenaventura,Brasil,1,BRA,076
2025,Ene,Valle del Cauca,Bugalagrande,Brasil,6,BRA,076
2025,Ene,Valle del Cauca,Caicedonia,Brasil,2,BRA,076
2025,Ene,Valle del Cauca,Cali,Brasil,266,BRA,076
2025,Ene,Valle del Cauca,Cartago,Brasil,2,BRA,076
2025,Ene,Valle del Cauca,El Águila,Brasil,1,BRA,076
2025,Ene,Valle del Cauca,El Cerrito,Brasil,2,BRA,076
2025,Ene,Valle del Cauca,Guadalajara de Buga,Brasil,2,BRA,076
2025,Ene,Valle del Cauca,Palmira,Brasil,1,BRA,076
2025,Ene,Valle del Cauca,Restrepo,Brasil,1,BRA,076
2025,Ene,Valle del Cauca,Roldanillo,Brasil,12,BRA,076
2025,Ene,Valle del Cauca,Sevilla,Brasil,2,BRA,076
2025,Ene,Valle del Cauca,Tuluá,Brasil,3,BRA,076
2025,Ene,Valle del Cauca,Versalles,Brasil,1,BRA,076
2025,Ene,Vichada,Puerto Carreño,Brasil,3,BRA,076
2025,Ene,Bogota D.C.,Bogotá D.C.,Brunéi,1,BRN,096
2025,Ene,San Andres y Providencia,San Andrés,Brunéi,1,BRN,096
2025,Ene,Valle del Cauca,Argelia,Brunéi,1,BRN,096
2025,Ene,Antioquia,Apartadó,Bulgaria,2,BGR,100
2025,Ene,Antioquia,Marinilla,Bulgaria,3,BGR,100
2025,Ene,Antioquia,Medellín,Bulgaria,42,BGR,100
2025,Ene,Atlantico,Barranquilla,Bulgaria,3,BGR,100
